X	A1: 1:100 cgeWT:pbs	X	A2: 1:9:100 cgreWT:elut:pbs	X	B1: 1:100 cgeWT:pbs	X	B2: 1:9:100 cgreWT:elut:pbs	X	C1: 1:100 cgeWT:pbs	X	C2: 1:9:100 cgreWT:elut:pbs	X	D1: 1:100 cgeWT:pbs	X	D2: 1:9:100 cgreWT:elut:pbs	X	E1: 10:100 cgreWT:pbs	X	E2: 1:100 cgreWT:elut	X	F1: 10:100 cgreWT:pbs	X	F2: 1:100 cgreWT:elut	X	G1: 10:100 cgreWT:pbs	X	G2: 1:100 cgreWT:elut	X	H1: 10:100 cgreWT:pbs	X	H2: 1:100 cgreWT:elut
26.292125984252	-25.24157937568	26.292125984252	-26.2373923593944	26.292125984252	-35.4884460990738	26.292125984252	-24.2390051614014	26.292125984252	-37.053830007725	26.292125984252	-34.7117354439759	26.292125984252	-38.556199304243	26.292125984252	-38.4507924020044	26.292125984252	-28.1956305218862	26.292125984252	-20.6528146102994	26.292125984252	-23.456579506835	26.292125984252	-15.8531005443909	26.292125984252	-21.907072890395	26.292125984252	-10.8676172552089	26.292125984252	-31.0071994698337	26.292125984252	-12.2200219651549
26.9113385826772	-13.9509738269768	26.9113385826772	-16.5975649194397	26.9113385826772	-22.4062984882278	26.9113385826772	-14.6509946250477	26.9113385826772	-23.237320059731	26.9113385826772	-20.8316153939072	26.9113385826772	-22.8148234806934	26.9113385826772	-22.5734129977347	26.9113385826772	-16.5291547830244	26.9113385826772	-17.4998151454141	26.9113385826772	-11.5001629636518	26.9113385826772	-11.9111697681386	26.9113385826772	-8.89201325386714	26.9113385826772	-10.0556370688713	26.9113385826772	-19.1422627182839	26.9113385826772	-9.66078711254008
27.5305511811024	-12.4454086224187	27.5305511811024	-13.6659651158086	27.5305511811024	-16.9793897245224	27.5305511811024	-11.139085067646	27.5305511811024	-17.9953975639415	27.5305511811024	-17.1317472493733	27.5305511811024	-15.8796565195629	27.5305511811024	-15.7449957166834	27.5305511811024	-12.8659949258123	27.5305511811024	-15.8501022642396	27.5305511811024	-7.75474833777164	27.5305511811024	-11.923627937284	27.5305511811024	-4.88305815165321	27.5305511811024	-9.80803875250692	27.5305511811024	-12.9839979678126	27.5305511811024	-9.17506936604628
28.1497637795276	-12.9712498914259	28.1497637795276	-13.067605465763	28.1497637795276	-16.1110439961011	28.1497637795276	-10.3974919753437	28.1497637795276	-15.9143072179825	28.1497637795276	-17.6426046165858	28.1497637795276	-14.5290027985811	28.1497637795276	-15.897069028543	28.1497637795276	-11.3585403831894	28.1497637795276	-14.7301968661602	28.1497637795276	-7.53849784284493	28.1497637795276	-10.2888995583664	28.1497637795276	-4.52130863134353	28.1497637795276	-7.36179506358936	28.1497637795276	-8.98347986373874	28.1497637795276	-7.82605431732866
28.7689763779528	-11.6392374186489	28.7689763779528	-10.8848437575649	28.7689763779528	-14.5564896224941	28.7689763779528	-10.9305926729616	28.7689763779528	-15.6045717339871	28.7689763779528	-17.0090244719665	28.7689763779528	-15.657216382382	28.7689763779528	-16.6370661196364	28.7689763779528	-8.36147466674188	28.7689763779528	-12.962242464268	28.7689763779528	-8.25920006536075	28.7689763779528	-8.22018553493894	28.7689763779528	-2.24154320174095	28.7689763779528	-5.2333968565859	28.7689763779528	-7.11015586052861	28.7689763779528	-5.7888317203577
29.388188976378	-11.4547203081993	29.388188976378	-10.2020649952893	29.388188976378	-12.1584545200835	29.388188976378	-9.83865237929772	29.388188976378	-15.0530601351644	29.388188976378	-14.9902021932514	29.388188976378	-16.5424717675503	29.388188976378	-16.9002237339333	29.388188976378	-6.06802487338206	29.388188976378	-12.211503369478	29.388188976378	-7.09489813708624	29.388188976378	-7.26554399618238	29.388188976378	-0.71775183548317	29.388188976378	-6.24083013610976	29.388188976378	-7.25299901621269	29.388188976378	-4.45042550177405
30.0074015748032	-11.0103452979649	30.0074015748032	-10.8449981957126	30.0074015748032	-12.5744349629309	30.0074015748032	-7.58257631020767	30.0074015748032	-14.9108252844598	30.0074015748032	-12.7535646382935	30.0074015748032	-14.9032293399584	30.0074015748032	-16.0974046990383	30.0074015748032	-5.69216943090941	30.0074015748032	-12.2199694278861	30.0074015748032	-6.16706161157045	30.0074015748032	-6.29500776036362	30.0074015748032	-1.87332998614686	30.0074015748032	-6.19884453191051	30.0074015748032	-7.21901577457575	30.0074015748032	-4.75178339680235
30.6266141732283	-10.9232900279242	30.6266141732283	-11.4341957668415	30.6266141732283	-13.536153859715	30.6266141732283	-7.80386127431726	30.6266141732283	-15.8329242786809	30.6266141732283	-12.59811059325	30.6266141732283	-14.204883319988	30.6266141732283	-13.8495354115787	30.6266141732283	-6.26900734418775	30.6266141732283	-12.7726874132183	30.6266141732283	-6.96240826298446	30.6266141732283	-7.41600778664766	30.6266141732283	-2.30908501347516	30.6266141732283	-5.157258338227	30.6266141732283	-6.22635749724655	30.6266141732283	-6.0842950857267
31.2458267716535	-12.1017753333564	31.2458267716535	-11.7548840840142	31.2458267716535	-14.112046194874	31.2458267716535	-9.37224197963438	31.2458267716535	-16.0842771933696	31.2458267716535	-14.4528649737522	31.2458267716535	-14.2804171780764	31.2458267716535	-12.9963652317674	31.2458267716535	-6.59706516958384	31.2458267716535	-13.3050243593168	31.2458267716535	-7.91527589202608	31.2458267716535	-8.50991613057494	31.2458267716535	-1.38940468549315	31.2458267716535	-5.51828311224003	31.2458267716535	-5.1514315393032	31.2458267716535	-6.91878080894974
31.8650393700787	-11.3014541512867	31.8650393700787	-11.2302239547415	31.8650393700787	-14.795554449726	31.8650393700787	-10.0422651099425	31.8650393700787	-16.308649278698	31.8650393700787	-14.5777173324491	31.8650393700787	-14.2043538957635	31.8650393700787	-13.6539337801938	31.8650393700787	-5.98564907979254	31.8650393700787	-12.2393883240968	31.8650393700787	-7.47485882959861	31.8650393700787	-6.60733228833492	31.8650393700787	-1.14495187291405	31.8650393700787	-6.01079463973011	31.8650393700787	-4.57304240993848	31.8650393700787	-6.40225466430493
32.4842519685039	-11.5873017580506	32.4842519685039	-10.419551014352	32.4842519685039	-14.1422001188918	32.4842519685039	-10.3235093704955	32.4842519685039	-16.6746823512081	32.4842519685039	-13.7121973171772	32.4842519685039	-15.871427678541	32.4842519685039	-14.9745830207238	32.4842519685039	-5.57608039687993	32.4842519685039	-11.4714610866989	32.4842519685039	-6.20330772765656	32.4842519685039	-5.87645107057836	32.4842519685039	-1.15483116809923	32.4842519685039	-6.35681259815247	32.4842519685039	-5.32438202885423	32.4842519685039	-6.17957997381494
33.1034645669291	-13.086392143591	33.1034645669291	-10.8212758450835	33.1034645669291	-14.2372801188919	33.1034645669291	-11.0836293540421	33.1034645669291	-15.9074929526292	33.1034645669291	-14.1632932338677	33.1034645669291	-17.4497241844991	33.1034645669291	-15.6794588606073	33.1034645669291	-5.97899819883886	33.1034645669291	-11.9809026592802	33.1034645669291	-6.36799844998958	33.1034645669291	-7.5574660817878	33.1034645669291	0.666965370670615	33.1034645669291	-6.58106788148785	33.1034645669291	-6.32451436286485	33.1034645669291	-6.06736417765163
33.7226771653543	-12.380110097426	33.7226771653543	-13.534811784751	33.7226771653543	-16.0593702670307	33.7226771653543	-10.7671566469377	33.7226771653543	-16.2002214222161	33.7226771653543	-14.4049813887531	33.7226771653543	-17.1824996669522	33.7226771653543	-15.4711448100625	33.7226771653543	-7.11366068751901	33.7226771653543	-12.2018242123161	33.7226771653543	-8.66178525482458	33.7226771653543	-8.11141188430226	33.7226771653543	-0.248251271462391	33.7226771653543	-7.55935541681141	33.7226771653543	-5.65196077710644	33.7226771653543	-6.41480842696302
34.3418897637795	-12.7873971463918	34.3418897637795	-13.6941319396645	34.3418897637795	-17.089697875742	34.3418897637795	-10.5602772688615	34.3418897637795	-17.7165219037824	34.3418897637795	-14.9563534277145	34.3418897637795	-17.473854227351	34.3418897637795	-15.7909211469277	34.3418897637795	-9.67564890241226	34.3418897637795	-12.7610856464258	34.3418897637795	-12.4601986480733	34.3418897637795	-7.26636356788303	34.3418897637795	-1.96898185334314	34.3418897637795	-8.8916483366556	34.3418897637795	-5.88002639098582	34.3418897637795	-6.75171931097956
34.9611023622047	-14.6497846012091	34.9611023622047	-11.2471780479896	34.9611023622047	-16.9370789623089	34.9611023622047	-11.5935631251236	34.9611023622047	-18.7948346325354	34.9611023622047	-16.4582870597577	34.9611023622047	-17.7786278373614	34.9611023622047	-17.2402614323473	34.9611023622047	-10.3524445023026	34.9611023622047	-13.0882671098549	34.9611023622047	-13.4269210045468	34.9611023622047	-7.45852870302721	34.9611023622047	-2.31335216888833	34.9611023622047	-8.80427278285402	34.9611023622047	-5.95355610158299	34.9611023622047	-6.93300731565792
35.5803149606299	-15.1091783238568	35.5803149606299	-12.7068388971009	35.5803149606299	-17.6776889133176	35.5803149606299	-12.579508440308	35.5803149606299	-20.1687203108544	35.5803149606299	-17.7088144238991	35.5803149606299	-18.4400408475679	35.5803149606299	-18.5218843110214	35.5803149606299	-9.07026271645066	35.5803149606299	-14.3828539289178	35.5803149606299	-10.8222557800784	35.5803149606299	-9.91245360974895	35.5803149606299	-2.95071272579368	35.5803149606299	-8.09099210931835	35.5803149606299	-6.47828692479739	35.5803149606299	-8.98810603218482
36.1995275590551	-15.7043722327141	36.1995275590551	-14.7391554995258	36.1995275590551	-19.3214816741466	36.1995275590551	-13.0184979289892	36.1995275590551	-20.4918262132857	36.1995275590551	-17.3635205825288	36.1995275590551	-20.8540471828755	36.1995275590551	-19.2976717626206	36.1995275590551	-9.85776939901474	36.1995275590551	-16.1789020963556	36.1995275590551	-9.98144692316621	36.1995275590551	-11.5821052540959	36.1995275590551	-3.71996226458103	36.1995275590551	-8.10357125663508	36.1995275590551	-8.36486683719846	36.1995275590551	-10.5510228734048
36.8187401574803	-16.5707527957416	36.8187401574803	-14.2794085855026	36.8187401574803	-20.570512455437	36.8187401574803	-13.1685730393954	36.8187401574803	-20.3118384875307	36.8187401574803	-16.8491041031274	36.8187401574803	-22.1226733908625	36.8187401574803	-20.1421108116459	36.8187401574803	-11.182342030514	36.8187401574803	-17.8935890984455	36.8187401574803	-12.7689899952811	36.8187401574803	-11.7836421879774	36.8187401574803	-4.46949520526779	36.8187401574803	-9.55171173987824	36.8187401574803	-8.64404157199616	36.8187401574803	-11.1056901329253
37.4379527559055	-16.6149322957811	37.4379527559055	-14.2251816016791	37.4379527559055	-22.2021619005785	37.4379527559055	-14.4182835942776	37.4379527559055	-22.35591145246	37.4379527559055	-17.47923799283	37.4379527559055	-22.5868456334321	37.4379527559055	-19.92906009472	37.4379527559055	-9.53737674405608	37.4379527559055	-21.1896882976519	37.4379527559055	-15.9073126771717	37.4379527559055	-12.5616770501486	37.4379527559055	-3.33400533812588	37.4379527559055	-11.9505885257346	37.4379527559055	-9.47544330873514	37.4379527559055	-12.1422844343095
38.0571653543307	-17.5204025297845	38.0571653543307	-15.1836265985144	38.0571653543307	-23.643899231496	38.0571653543307	-16.2796466320811	38.0571653543307	-23.5787556750453	38.0571653543307	-19.4576618123225	38.0571653543307	-23.9348338967641	38.0571653543307	-19.7790538043307	38.0571653543307	-8.3726679798684	38.0571653543307	-23.9047000186652	38.0571653543307	-17.0349371088303	38.0571653543307	-15.2613614102888	38.0571653543307	-2.71892208304272	38.0571653543307	-12.9778423663279	38.0571653543307	-11.2154677566936	38.0571653543307	-12.6048778938767
38.6763779527559	-20.4617053995839	38.6763779527559	-15.9108102734327	38.6763779527559	-23.8799471356291	38.6763779527559	-18.0213390860638	38.6763779527559	-23.6319548694616	38.6763779527559	-22.5938473515126	38.6763779527559	-24.7561435915513	38.6763779527559	-21.7258660013391	38.6763779527559	-12.3231895467034	38.6763779527559	-25.8658096162099	38.6763779527559	-17.4962820153533	38.6763779527559	-20.1856355181096	38.6763779527559	-4.9508177287397	38.6763779527559	-14.4169809381035	38.6763779527559	-12.1759281161093	38.6763779527559	-14.7544848896279
39.2955905511811	-21.9742526606904	39.2955905511811	-15.6320839578246	39.2955905511811	-24.0065200140413	39.2955905511811	-19.2989642324535	39.2955905511811	-25.4906405052517	39.2955905511811	-24.0004548375132	39.2955905511811	-24.9904539955756	39.2955905511811	-24.5732288482533	39.2955905511811	-16.7448135673511	39.2955905511811	-27.8501410065931	39.2955905511811	-17.6562256154575	39.2955905511811	-23.5810022172165	39.2955905511811	-8.19211078872915	39.2955905511811	-17.489952731396	39.2955905511811	-13.581418250016	39.2955905511811	-19.2071530361864
39.9148031496063	-22.2845090795786	39.9148031496063	-16.331008212653	39.9148031496063	-26.5149174493855	39.9148031496063	-20.8069063425271	39.9148031496063	-28.4797736328736	39.9148031496063	-23.9604041234105	39.9148031496063	-26.8559700192188	39.9148031496063	-26.5035905884503	39.9148031496063	-18.1857750479389	39.9148031496063	-35.5227072959013	39.9148031496063	-20.9175963094204	39.9148031496063	-28.0943083952315	39.9148031496063	-10.7281986379786	39.9148031496063	-21.6092402702998	39.9148031496063	-15.6801271415352	39.9148031496063	-24.8691558754237
40.5340157480315	-23.7728441910285	40.5340157480315	-18.9765698160883	40.5340157480315	-30.1225043328675	40.5340157480315	-22.148203978685	40.5340157480315	-30.6119418173382	40.5340157480315	-25.1216444410628	40.5340157480315	-30.6883952714274	40.5340157480315	-28.257459005675	40.5340157480315	-19.1631940783744	40.5340157480315	-47.0216950502746	40.5340157480315	-26.3832789675494	40.5340157480315	-40.0403957576035	40.5340157480315	-11.3544958326178	40.5340157480315	-28.3137807061414	40.5340157480315	-17.1886007763613	40.5340157480315	-34.6961336366677
41.1532283464567	-24.5735441257296	41.1532283464567	-20.1077158087454	41.1532283464567	-32.6111445906213	41.1532283464567	-23.56768178473	41.1532283464567	-32.5539355346066	41.1532283464567	-28.9242901770688	41.1532283464567	-35.0375901745178	41.1532283464567	-31.8568232320504	41.1532283464567	-22.044757625832	41.1532283464567	-42.0258930582573	41.1532283464567	-29.0992414596949	41.1532283464567	-53.6550194857557	41.1532283464567	-11.2197512935062	41.1532283464567	-38.4731583397706	41.1532283464567	-19.3957313649312	41.1532283464567	-47.6172262971358
41.7724409448819	-25.2329043859371	41.7724409448819	-20.9356232842441	41.7724409448819	-37.0434510454636	41.7724409448819	-26.2352214543318	41.7724409448819	-37.1515262616668	41.7724409448819	-34.5898815477088	41.7724409448819	-40.1998323230805	41.7724409448819	-38.4288079599772	41.7724409448819	-25.072903523103	41.7724409448819	-17.2680374555885	41.7724409448819	-32.9918739477105	41.7724409448819	-45.2644017630156	41.7724409448819	-13.194378181008	41.7724409448819	-39.4691621600998	41.7724409448819	-22.9195185836951	41.7724409448819	-45.0031101057323
42.3916535433071	-27.3530379885378	42.3916535433071	-23.3668375303503	42.3916535433071	-41.8433753637585	42.3916535433071	-32.1024650703085	42.3916535433071	-42.944225498833	42.3916535433071	-40.1608293683254	42.3916535433071	-46.7837156674429	42.3916535433071	-43.1009896384782	42.3916535433071	-27.2036234205752	42.3916535433071	2.61936609225526	42.3916535433071	-43.3673284698708	42.3916535433071	-14.2825107844686	42.3916535433071	-15.9703797042909	42.3916535433071	-20.4572700523875	42.3916535433071	-27.6245384327495	42.3916535433071	-18.9353741527142
43.0108661417323	-32.9964180520821	43.0108661417323	-25.3217350741593	43.0108661417323	-35.2150674350608	43.0108661417323	-38.8163774542158	43.0108661417323	-35.9130890672068	43.0108661417323	-35.541706894016	43.0108661417323	-40.8602916696782	43.0108661417323	-32.8592384683651	43.0108661417323	-35.1752053369558	43.0108661417323	8.24553692210156	43.0108661417323	-51.3450084660185	43.0108661417323	6.50235342558484	43.0108661417323	-18.7345998755651	43.0108661417323	-0.333303372895885	43.0108661417323	-36.681528115688	43.0108661417323	2.86299538332941
43.6300787401575	-39.7813201789312	43.6300787401575	-27.1059519237123	43.6300787401575	-13.7293856106682	43.6300787401575	-33.2203415606136	43.6300787401575	-12.9962110811943	43.6300787401575	-14.8844215468309	43.6300787401575	-16.8395783081842	43.6300787401575	-9.3525854961655	43.6300787401575	-50.2157657713806	43.6300787401575	9.97500183300051	43.6300787401575	-34.8232549508357	43.6300787401575	9.40681714183668	43.6300787401575	-23.4690911269997	43.6300787401575	7.79072248581788	43.6300787401575	-46.4177003684991	43.6300787401575	8.12243871730781
44.2492913385827	-32.7043759780901	44.2492913385827	-31.5724723254682	44.2492913385827	2.74848765960263	44.2492913385827	-12.6852191740446	44.2492913385827	3.07796519193442	44.2492913385827	3.39153301936695	44.2492913385827	2.88561445280027	44.2492913385827	6.71083372131806	44.2492913385827	-48.6365903551742	44.2492913385827	10.6157097631047	44.2492913385827	2.20729809459388	44.2492913385827	8.22921549505555	44.2492913385827	-33.5391750140095	44.2492913385827	9.28677758826824	44.2492913385827	-31.7395025394996	44.2492913385827	8.93797395738196
44.8685039370079	-9.58643436415459	44.8685039370079	-37.9642814536867	44.8685039370079	5.83762154483227	44.8685039370079	3.15897081699514	44.8685039370079	5.5732947123866	44.8685039370079	7.68343502579045	44.8685039370079	8.83098544877474	44.8685039370079	8.21186288273542	44.8685039370079	-12.5620227095416	44.8685039370079	9.46865837509452	44.8685039370079	28.7612915389478	44.8685039370079	9.56050886970399	44.8685039370079	-48.6655240757466	44.8685039370079	8.50988772078359	44.8685039370079	6.39485383246403	44.8685039370079	9.64261034573747
45.4877165354331	6.67918824984911	45.4877165354331	-31.1628526247539	45.4877165354331	6.29133875642581	45.4877165354331	6.16574290883966	45.4877165354331	5.98702515126324	45.4877165354331	6.72546573013498	45.4877165354331	8.63887408592088	45.4877165354331	6.58859884498797	45.4877165354331	24.8778326485074	45.4877165354331	8.51292445009643	45.4877165354331	35.5100172896439	45.4877165354331	11.0592949228441	45.4877165354331	-44.2709738937963	45.4877165354331	8.03438227981744	45.4877165354331	31.6348524519828	45.4877165354331	9.25330967695344
46.1069291338583	7.08036655172477	46.1069291338583	-10.6261422387091	46.1069291338583	6.74246889123516	46.1069291338583	4.76754557693951	46.1069291338583	7.20623556041554	46.1069291338583	7.43281782797112	46.1069291338583	6.47790546456633	46.1069291338583	7.33094606078513	46.1069291338583	37.6633357784606	46.1069291338583	9.03372208726603	46.1069291338583	37.0807993008307	46.1069291338583	9.73505802523138	46.1069291338583	-6.14045501178149	46.1069291338583	9.10046200734134	46.1069291338583	37.4720103353016	46.1069291338583	10.2478761050872
46.7261417322835	5.53006144449913	46.7261417322835	2.92804751784551	46.7261417322835	6.9275999062925	46.7261417322835	5.02643820250996	46.7261417322835	6.81858124300034	46.7261417322835	8.32019967239041	46.7261417322835	6.09113031507326	46.7261417322835	6.85597670604474	46.7261417322835	38.3460340186425	46.7261417322835	10.1772879916475	46.7261417322835	38.6588567989154	46.7261417322835	8.9809396014538	46.7261417322835	28.7417051938088	46.7261417322835	10.5145752238296	46.7261417322835	37.3088289902879	46.7261417322835	11.2349848807803
47.3453543307087	6.98953689970332	47.3453543307087	6.18187435818104	47.3453543307087	6.90792266993837	47.3453543307087	6.80271210917327	47.3453543307087	6.49067853687743	47.3453543307087	7.78997682618217	47.3453543307087	9.45844652358747	47.3453543307087	6.43321091874064	47.3453543307087	36.861091563967	47.3453543307087	11.2139863605595	47.3453543307087	37.9984757174321	47.3453543307087	10.3277221432206	47.3453543307087	38.6015509488619	47.3453543307087	10.4531231649815	47.3453543307087	36.7627087785398	47.3453543307087	10.6783366258453
47.9645669291339	8.68703794840115	47.9645669291339	7.32014643717045	47.9645669291339	7.27562783583975	47.9645669291339	7.01426851100256	47.9645669291339	8.84607801343197	47.9645669291339	7.00093218061877	47.9645669291339	11.1514880625132	47.9645669291339	6.95741569912839	47.9645669291339	37.0997962812777	47.9645669291339	10.9645336901032	47.9645669291339	38.3505129624632	47.9645669291339	10.5237379065022	47.9645669291339	40.5687496857224	47.9645669291339	10.3011198319733	47.9645669291339	36.8839069208172	47.9645669291339	10.636358759703
48.5837795275591	10.6203856695181	48.5837795275591	8.30849857114325	48.5837795275591	8.53587432462092	48.5837795275591	8.15728449264416	48.5837795275591	9.78492665649551	48.5837795275591	7.55754185532227	48.5837795275591	9.93089973832157	48.5837795275591	7.93481359402892	48.5837795275591	39.5786753643639	48.5837795275591	11.4194138964418	48.5837795275591	40.8835597518433	48.5837795275591	11.4980841322175	48.5837795275591	42.6880012334846	48.5837795275591	11.0568653229577	48.5837795275591	37.81142070091	48.5837795275591	11.7549391746697
49.2029921259842	10.5078992542788	49.2029921259842	7.9562185475449	49.2029921259842	8.96764834361683	49.2029921259842	8.14079806907271	49.2029921259842	8.56089301376287	49.2029921259842	8.72635059843375	49.2029921259842	9.14342110730966	49.2029921259842	9.85531571654016	49.2029921259842	41.0782029936605	49.2029921259842	12.3513089494092	49.2029921259842	42.4698923775094	49.2029921259842	13.636028459846	49.2029921259842	41.2566402930069	49.2029921259842	10.6299515138861	49.2029921259842	39.3518985399314	49.2029921259842	13.1370344000011
49.8222047244095	9.40878621313692	49.8222047244095	8.21492082301532	49.8222047244095	9.17764610851501	49.8222047244095	8.21701025702685	49.8222047244095	9.55815512170188	49.8222047244095	9.13063413813764	49.8222047244095	9.51343093825672	49.8222047244095	9.18738043125995	49.8222047244095	41.1395333661812	49.8222047244095	12.8569294998848	49.8222047244095	41.0666922507078	49.8222047244095	14.1481445600643	49.8222047244095	40.3297201518211	49.8222047244095	10.3816321610001	49.8222047244095	40.4291083923583	49.8222047244095	13.1545901855657
50.4414173228346	11.1301967860112	50.4414173228346	9.29636384463317	50.4414173228346	10.9025416487353	50.4414173228346	9.36871667568679	50.4414173228346	10.7055488183302	50.4414173228346	9.26010351885393	50.4414173228346	10.66253080465	50.4414173228346	8.83947211396072	50.4414173228346	42.8058103700688	50.4414173228346	14.7895452633866	50.4414173228346	42.0892589049006	50.4414173228346	15.2576560029954	50.4414173228346	42.8046509347693	50.4414173228346	12.7023485718297	50.4414173228346	41.4281140291618	50.4414173228346	13.2939877750167
